DATUM,CAS,SUM_of_MNOZSTVO
02-10-14,1065,21007.88586
02-10-14,1080,20746.69646
02-10-14,1095,20083.66425
02-10-14,1110,19970.64876
02-10-14,1125,19620.26454
02-10-14,1140,19549.55574
02-10-14,1155,19180.33275
02-10-14,1170,18791.26715
02-10-14,1185,18240.90151
02-10-14,1200,17386.95219
02-10-14,1215,16363.27835
02-10-14,1230,16172.59676
02-10-14,1245,15791.32838
02-10-14,1260,15422.45173
02-10-14,1275,15106.16601
02-10-14,1290,15090.26975
02-10-14,1305,15043.91559
02-10-14,1320,14970.05392
03-10-14,-105,14629.87208
03-10-14,-90,14533.92646
03-10-14,-75,14209.05433
03-10-14,-60,14186.08842
03-10-14,-45,14235.66841
03-10-14,-30,14441.14628
03-10-14,-15,14347.85679
03-10-14,0,14422.24022
03-10-14,15,14387.55101
03-10-14,30,14210.35993
03-10-14,45,14346.49184
03-10-14,60,14405.71163
03-10-14,75,14332.51854
03-10-14,90,14374.00269
03-10-14,105,14045.73177
03-10-14,120,14039.82749
03-10-14,135,14557.0552
03-10-14,150,15098.17771
03-10-14,165,15325.20519
03-10-14,180,15489.64254
03-10-14,195,15941.96302
03-10-14,210,16436.25319
03-10-14,225,16801.68572
03-10-14,240,17691.5778
03-10-14,255,20361.8844
03-10-14,270,22105.79563
03-10-14,285,23187.92748
03-10-14,300,24137.16919
03-10-14,315,25240.98109
03-10-14,330,25767.0231
03-10-14,345,26131.42091
03-10-14,360,26549.55969
03-10-14,375,26258.38719
03-10-14,390,27112.26075
03-10-14,405,27299.88663
03-10-14,420,27334.19394
03-10-14,435,27488.4798
03-10-14,450,27808.00558
03-10-14,465,27787.20346
03-10-14,480,27367.68894
03-10-14,495,26784.64407
03-10-14,510,26184.50892
03-10-14,525,25709.94581
03-10-14,540,25729.08944
03-10-14,555,25307.03374
03-10-14,570,25163.48455
03-10-14,585,25509.60206
03-10-14,600,25637.29802
03-10-14,615,25898.5497
03-10-14,630,25994.32031
03-10-14,645,25960.57494
03-10-14,660,26052.36635
03-10-14,675,25697.74686
03-10-14,690,25019.33651
03-10-14,705,24279.91143
03-10-14,720,23139.31144
03-10-14,735,22987.21771
03-10-14,750,22772.86187
03-10-14,765,22552.16107
03-10-14,780,22243.30878
03-10-14,795,22109.7844
03-10-14,810,22065.09769
03-10-14,825,21720.69087
03-10-14,840,21544.88621
03-10-14,855,21027.23827
03-10-14,870,21068.47628
03-10-14,885,21347.99428
03-10-14,900,21690.23537
03-10-14,915,21150.37054
03-10-14,930,21025.94691
03-10-14,945,20525.91173
03-10-14,960,19639.88921
03-10-14,975,19325.75783
03-10-14,990,19797.55061
03-10-14,1005,20320.07813
03-10-14,1020,20432.17733
03-10-14,1035,20433.32067
03-10-14,1050,20072.23896
03-10-14,1065,20123.22734
03-10-14,1080,19743.9734
03-10-14,1095,19122.24262
03-10-14,1110,18485.97937
03-10-14,1125,18495.35607
03-10-14,1140,18238.98645
03-10-14,1155,17541.48
03-10-14,1170,16949.79058
03-10-14,1185,16160.91812
03-10-14,1200,14913.98341
03-10-14,1215,13947.0209
03-10-14,1230,13614.15694
03-10-14,1245,13416.8924
03-10-14,1260,13328.78441
03-10-14,1275,13545.10677
03-10-14,1290,13577.90089
03-10-14,1305,13363.68682
03-10-14,1320,13348.06195
04-10-14,-105,13158.19775
04-10-14,-90,12817.67447
04-10-14,-75,12407.6706
04-10-14,-60,12059.1558
04-10-14,-45,12069.25377
04-10-14,-30,11860.34791
04-10-14,-15,11891.13311
04-10-14,0,11924.74764
04-10-14,15,11973.93803
04-10-14,30,11749.20189
04-10-14,45,11894.56754
04-10-14,60,11958.16931
04-10-14,75,12158.6581
04-10-14,90,12164.9864
04-10-14,105,12265.23732
04-10-14,120,12309.08437
04-10-14,135,12220.88688
04-10-14,150,12161.19981
04-10-14,165,12283.13034
04-10-14,180,12543.44809
04-10-14,195,12920.45649
04-10-14,210,13089.95989
04-10-14,225,13364.46452
04-10-14,240,13648.42812
04-10-14,255,14545.48276
04-10-14,270,14927.94611
04-10-14,285,15074.32454
04-10-14,300,15369.03086
04-10-14,315,15155.6173
04-10-14,330,15307.6112
04-10-14,345,15477.72919
04-10-14,360,15628.92555
04-10-14,375,15690.15635
04-10-14,390,15513.51258
04-10-14,405,15576.08031
04-10-14,420,15739.46253
04-10-14,435,16102.32365
04-10-14,450,15948.23632
04-10-14,465,16047.28545
04-10-14,480,16140.47772
04-10-14,495,16017.5019
04-10-14,510,16017.61123
04-10-14,525,16080.05996
04-10-14,540,16036.07423
04-10-14,555,15985.14098
04-10-14,570,15785.12251
04-10-14,585,15394.73529
04-10-14,600,15261.94975
04-10-14,615,14786.08617
04-10-14,630,14891.01924
04-10-14,645,14959.69766
04-10-14,660,14933.21583
04-10-14,675,14960.19317
04-10-14,690,14930.56971
04-10-14,705,14932.79595
04-10-14,720,14381.91629
04-10-14,735,14085.71717
04-10-14,750,14110.91511
04-10-14,765,14002.02478
04-10-14,780,14033.09018
04-10-14,795,13661.13145
04-10-14,810,13589.14242
04-10-14,825,13653.37942
04-10-14,840,13509.01287
04-10-14,855,13386.81606
04-10-14,870,13506.34516
04-10-14,885,13795.68964
04-10-14,900,13640.94642
04-10-14,915,13719.47128
04-10-14,930,13467.57416
04-10-14,945,13409.82774
04-10-14,960,13272.45057
04-10-14,975,13221.16771
04-10-14,990,13350.90977
04-10-14,1005,13680.34907
04-10-14,1020,13836.48325
04-10-14,1035,13922.55272
04-10-14,1050,13816.33238
04-10-14,1065,13765.80444
04-10-14,1080,13950.7749
04-10-14,1095,13681.97232
04-10-14,1110,13624.52435
04-10-14,1125,13451.1684
04-10-14,1140,13190.86923
04-10-14,1155,12992.70096
04-10-14,1170,12385.80683
04-10-14,1185,12165.55184
04-10-14,1200,12125.59376
04-10-14,1215,11770.0546
04-10-14,1230,11621.1452
04-10-14,1245,11465.30864
04-10-14,1260,11433.74284
04-10-14,1275,11350.97725
04-10-14,1290,11548.36418
04-10-14,1305,11525.94905
04-10-14,1320,11402.30188
05-10-14,-105,11477.86685
05-10-14,-90,11469.13596
05-10-14,-75,11180.58012
05-10-14,-60,10831.0863
05-10-14,-45,10759.43533
05-10-14,-30,10813.38149
05-10-14,-15,10839.7607
05-10-14,0,10910.27429
05-10-14,15,10864.70769
05-10-14,30,10882.34085
05-10-14,45,11058.69755
05-10-14,60,11273.26673
05-10-14,75,11189.60175
05-10-14,90,11405.26579
05-10-14,105,11437.22279
05-10-14,120,11271.58377
05-10-14,135,11129.36482
05-10-14,150,11132.1983
05-10-14,165,11531.36338
05-10-14,180,11582.3038
05-10-14,195,11803.22235
05-10-14,210,11946.01708
05-10-14,225,12107.47099
05-10-14,240,12056.92522
05-10-14,255,12383.36861
05-10-14,270,12662.36345
05-10-14,285,12647.91015
05-10-14,300,12576.52915
05-10-14,315,12642.92302
05-10-14,330,12670.71972
05-10-14,345,12752.19137
05-10-14,360,12793.31068
05-10-14,375,12790.6777
05-10-14,390,13205.49516
05-10-14,405,13284.79144
05-10-14,420,13158.57985
05-10-14,435,13307.12319
05-10-14,450,13102.02256
05-10-14,465,12991.42433
05-10-14,480,12958.33156
05-10-14,495,13231.65852
05-10-14,510,13340.51034
05-10-14,525,13272.71483
05-10-14,540,13322.60017
05-10-14,555,13269.77071
05-10-14,570,13194.2217
05-10-14,585,13318.79077
05-10-14,600,13093.48185
05-10-14,615,12952.60605
05-10-14,630,13076.22507
05-10-14,645,13151.6822
05-10-14,660,13019.5178
05-10-14,675,12972.07624
05-10-14,690,12913.7077
05-10-14,705,12827.70166
05-10-14,720,12768.63511
05-10-14,735,12836.60163
05-10-14,750,12857.04737
05-10-14,765,12814.81696
05-10-14,780,13167.45199
05-10-14,795,13095.56935
05-10-14,810,13225.3053
05-10-14,825,13364.0041
05-10-14,840,13464.41297
05-10-14,855,13358.40679
05-10-14,870,13252.22579
05-10-14,885,13293.23001
05-10-14,900,13446.92524
05-10-14,915,13130.81132
05-10-14,930,12998.98303
05-10-14,945,13115.94413
05-10-14,960,13048.23278
05-10-14,975,13139.44548
05-10-14,990,13563.14226
05-10-14,1005,13738.27533
05-10-14,1020,13826.5342
05-10-14,1035,14200.99471
05-10-14,1050,14279.95065
05-10-14,1065,14194.64169
05-10-14,1080,14178.37632
05-10-14,1095,14101.91794
05-10-14,1110,13874.3532
05-10-14,1125,13426.79951
05-10-14,1140,13478.67106
05-10-14,1155,13644.57951
05-10-14,1170,13726.68441
05-10-14,1185,13647.37083
05-10-14,1200,13625.09184
05-10-14,1215,13638.74966
05-10-14,1230,13734.65133
05-10-14,1245,14007.61624
05-10-14,1260,14023.99654
05-10-14,1275,14065.61118
05-10-14,1290,14096.09061
05-10-14,1305,14087.62374
05-10-14,1320,14090.35303
06-10-14,-105,13748.82198
06-10-14,-90,13818.20982
06-10-14,-75,13491.13242
06-10-14,-60,13229.93441
06-10-14,-45,13245.69692
06-10-14,-30,13158.85531
06-10-14,-15,13341.38208
06-10-14,0,13357.47063
06-10-14,15,13367.56603
06-10-14,30,13662.58437
06-10-14,45,13818.59611
06-10-14,60,13730.93247
06-10-14,75,13874.10403
06-10-14,90,13923.55626
06-10-14,105,13929.47211
06-10-14,120,13965.63596
06-10-14,135,14482.80898
06-10-14,150,14720.21095
06-10-14,165,14818.29555
06-10-14,180,15492.2793
06-10-14,195,15732.88201
06-10-14,210,16150.94564
06-10-14,225,16659.14166
06-10-14,240,17592.95624
06-10-14,255,20420.25824
06-10-14,270,22227.42901
06-10-14,285,23176.1751
06-10-14,300,23884.07586
06-10-14,315,24699.98239
06-10-14,330,25391.86693
06-10-14,345,25764.6568
06-10-14,360,25980.29106
06-10-14,375,25470.32621
06-10-14,390,26586.87759
06-10-14,405,27099.49614
06-10-14,420,26838.71366
06-10-14,435,26986.13654
06-10-14,450,27150.83414
06-10-14,465,27371.78912
06-10-14,480,26921.68002
06-10-14,495,26978.05149
06-10-14,510,26860.22856
06-10-14,525,26275.62165
06-10-14,540,25751.77725
06-10-14,555,25406.25087
06-10-14,570,25464.27067
06-10-14,585,25657.79313
06-10-14,600,25842.71586
06-10-14,615,25770.74397
06-10-14,630,25785.12268
06-10-14,645,25811.45997
06-10-14,660,25823.47748
06-10-14,675,25584.75965
06-10-14,690,24995.76324
06-10-14,705,24508.32261
06-10-14,720,23319.70671
06-10-14,735,23147.75058
06-10-14,750,23329.46626
06-10-14,765,23200.76831
06-10-14,780,23047.26448
06-10-14,795,23103.86452
06-10-14,810,22907.65277
06-10-14,825,22613.15552
06-10-14,840,22485.42983
06-10-14,855,21733.23502
06-10-14,870,21761.02106
06-10-14,885,21374.42399
06-10-14,900,21204.66875
06-10-14,915,21380.9175
06-10-14,930,21256.11017
06-10-14,945,20546.9929
06-10-14,960,20135.44184
06-10-14,975,20002.58506
06-10-14,990,20284.90777
06-10-14,1005,20743.85244
06-10-14,1020,21452.18844
06-10-14,1035,21582.12224
06-10-14,1050,21402.58247
06-10-14,1065,21104.64934
06-10-14,1080,20932.40534
06-10-14,1095,20607.53047
06-10-14,1110,20133.30866
06-10-14,1125,19965.34751
06-10-14,1140,19745.03259
06-10-14,1155,19365.35556
06-10-14,1170,19058.32376
06-10-14,1185,18268.73571
06-10-14,1200,17300.04592
06-10-14,1215,16473.5208
06-10-14,1230,16110.02054
06-10-14,1245,16041.62689
06-10-14,1260,15778.61768
06-10-14,1275,15682.82124
06-10-14,1290,15541.3121
06-10-14,1305,15339.25003
06-10-14,1320,15277.76828
07-10-14,-105,14929.08026
07-10-14,-90,14802.36271
07-10-14,-75,14537.54441
07-10-14,-60,14560.77329
07-10-14,-45,14458.63581
07-10-14,-30,14589.14097
07-10-14,-15,14689.25593
07-10-14,0,14680.98159
07-10-14,15,14572.57518
07-10-14,30,14676.11582
07-10-14,45,14769.0348
07-10-14,60,14756.41883
07-10-14,75,14921.14485
07-10-14,90,14901.48823
07-10-14,105,14858.38134
07-10-14,120,14851.82753
07-10-14,135,15136.9026
07-10-14,150,15262.34642
07-10-14,165,15567.15627
07-10-14,180,15756.81624
07-10-14,195,16183.24732
07-10-14,210,16522.09595
07-10-14,225,16759.09061
07-10-14,240,17764.62185
07-10-14,255,20454.44305
07-10-14,270,22750.77946
07-10-14,285,23846.53582
07-10-14,300,24667.35397
07-10-14,315,25512.16172
07-10-14,330,25915.689
07-10-14,345,25892.38504
07-10-14,360,26313.70282
07-10-14,375,26510.60152
07-10-14,390,26877.91615
07-10-14,405,26933.77022
07-10-14,420,26661.60265
07-10-14,435,26710.09145
07-10-14,450,27090.11017
07-10-14,465,26978.7822
07-10-14,480,26620.88759
07-10-14,495,26563.28094
07-10-14,510,26620.33619
07-10-14,525,26182.23828
07-10-14,540,25285.30266
07-10-14,555,24839.40023
07-10-14,570,25171.11312
07-10-14,585,25406.1405
07-10-14,600,25731.22773
07-10-14,615,25676.53011
07-10-14,630,25779.99288
07-10-14,645,25701.22975
07-10-14,660,25745.98118
07-10-14,675,25334.55641
07-10-14,690,25104.54687
07-10-14,705,24789.60285
07-10-14,720,23900.61006
07-10-14,735,24126.42527
07-10-14,750,23970.59552
07-10-14,765,23554.81748
07-10-14,780,23522.14091
07-10-14,795,23265.96196
07-10-14,810,22827.45313
07-10-14,825,23040.63969
07-10-14,840,22833.90717
07-10-14,855,22467.85289
07-10-14,870,22627.29981
07-10-14,885,22176.26864
07-10-14,900,21966.61761
07-10-14,915,21789.17599
07-10-14,930,21792.61762
07-10-14,945,21355.32458
07-10-14,960,20482.77151
07-10-14,975,20471.22957
07-10-14,990,20613.8074
07-10-14,1005,21266.83283
07-10-14,1020,21609.86937
07-10-14,1035,21552.89479
07-10-14,1050,21762.29196
07-10-14,1065,21457.36899
07-10-14,1080,21385.46868
07-10-14,1095,20934.79054
07-10-14,1110,20994.68296
07-10-14,1125,20831.30898
07-10-14,1140,20009.74946
07-10-14,1155,19623.56547
07-10-14,1170,19060.35643
07-10-14,1185,18144.69705
07-10-14,1200,17157.36618
07-10-14,1215,16414.1422
07-10-14,1230,16440.03929
07-10-14,1245,16214.22385
07-10-14,1260,16026.93279
07-10-14,1275,16137.25643
07-10-14,1290,16010.21417
07-10-14,1305,15927.1035
07-10-14,1320,15919.07274
08-10-14,-105,15818.99578
08-10-14,-90,15475.85008
08-10-14,-75,14915.92296
08-10-14,-60,14586.19105
08-10-14,-45,14584.15871
08-10-14,-30,14728.30443
08-10-14,-15,14747.00729
08-10-14,0,14736.25172
08-10-14,15,14677.42349
08-10-14,30,14839.12328
08-10-14,45,14832.86846
08-10-14,60,14725.28299
08-10-14,75,15172.78586
08-10-14,90,15211.47642
08-10-14,105,15147.64924
08-10-14,120,15278.51372
08-10-14,135,15343.1123
08-10-14,150,15361.90013
08-10-14,165,15396.12417
08-10-14,180,15515.59539
08-10-14,195,16102.05951
08-10-14,210,16529.70778
08-10-14,225,17133.74621
08-10-14,240,18193.06222
08-10-14,255,20923.37292
08-10-14,270,22869.2742
08-10-14,285,23794.40738
08-10-14,300,24519.02125
08-10-14,315,25560.56978
08-10-14,330,25775.95925
08-10-14,345,26149.69469
08-10-14,360,26713.64492
08-10-14,375,26667.84403
08-10-14,390,27410.98912
08-10-14,405,27629.36851
08-10-14,420,27542.09232
08-10-14,435,27628.4026
08-10-14,450,27724.56102
08-10-14,465,27458.45729
08-10-14,480,27537.79792
08-10-14,495,26954.85516
08-10-14,510,26452.35402
08-10-14,525,26397.03242
08-10-14,540,25902.79705
08-10-14,555,25461.14469
08-10-14,570,25662.97605
08-10-14,585,25995.97944
08-10-14,600,26151.22859
08-10-14,615,25974.74672
08-10-14,630,25876.36268
08-10-14,645,25887.70805
08-10-14,660,25640.25181
08-10-14,675,25236.99036
08-10-14,690,24647.96268
08-10-14,705,24416.32319
08-10-14,720,23772.33632
08-10-14,735,23824.30773
08-10-14,750,24153.02171
08-10-14,765,24054.15499
08-10-14,780,23913.40741
08-10-14,795,23462.02367
08-10-14,810,23333.8138
08-10-14,825,23130.94786
08-10-14,840,23048.04383
08-10-14,855,22557.31087
08-10-14,870,22965.04966
08-10-14,885,23113.34638
08-10-14,900,22692.62809
08-10-14,915,22401.15812
08-10-14,930,22244.71268
08-10-14,945,21763.74335
08-10-14,960,21230.99803
08-10-14,975,20999.72814
08-10-14,990,21227.65151
08-10-14,1005,21667.35961
08-10-14,1020,21902.78272
08-10-14,1035,21920.3424
08-10-14,1050,21729.73355
08-10-14,1065,21587.46071
08-10-14,1080,21246.91484
08-10-14,1095,20753.26746
08-10-14,1110,20713.31414
08-10-14,1125,20478.95256
08-10-14,1140,20204.53823
08-10-14,1155,20172.21941
08-10-14,1170,19843.73821
08-10-14,1185,18931.22137
08-10-14,1200,17503.6183
08-10-14,1215,16853.02337
08-10-14,1230,16944.48558
08-10-14,1245,16516.66651
08-10-14,1260,16239.1177
08-10-14,1275,16213.11949
08-10-14,1290,15985.25789
08-10-14,1305,15950.92609
08-10-14,1320,15759.30682
09-10-14,-105,15674.19718
09-10-14,-90,15569.24343
09-10-14,-75,15382.52151
09-10-14,-60,15122.05841
09-10-14,-45,15134.45491
09-10-14,-30,15030.12268
09-10-14,-15,14876.48721
09-10-14,0,14902.99665
09-10-14,15,14791.68483
09-10-14,30,14568.16153
09-10-14,45,14712.95387
09-10-14,60,14800.26622
09-10-14,75,14889.54847
09-10-14,90,14968.98124
09-10-14,105,14860.28713
09-10-14,120,15081.01321
09-10-14,135,15521.30597
09-10-14,150,16016.01256
09-10-14,165,16310.47255
09-10-14,180,16454.7358
09-10-14,195,16772.21084
09-10-14,210,16519.87163
09-10-14,225,16874.74196
09-10-14,240,17875.13757
09-10-14,255,20769.34175
09-10-14,270,22651.84201
09-10-14,285,23450.42269
09-10-14,300,24126.7411
09-10-14,315,25149.7103
09-10-14,330,25396.95819
09-10-14,345,25686.02691
09-10-14,360,26158.25748
09-10-14,375,25884.50497
09-10-14,390,26422.52491
09-10-14,405,26962.75012
09-10-14,420,26977.01199
09-10-14,435,27205.65803
09-10-14,450,27114.54518
09-10-14,465,27221.46599
09-10-14,480,26627.53647
09-10-14,495,26338.81284
09-10-14,510,26214.30669
09-10-14,525,25525.8425
09-10-14,540,24902.6537
09-10-14,555,24543.92023
09-10-14,570,24623.02401
09-10-14,585,25019.3328
09-10-14,600,25465.11723
09-10-14,615,25545.50708
09-10-14,630,25473.5469
09-10-14,645,25516.17242
09-10-14,660,25534.59891
09-10-14,675,25085.90888
09-10-14,690,24903.23672
09-10-14,705,24516.85605
09-10-14,720,23371.85133
09-10-14,735,23447.59531
09-10-14,750,23977.25761
09-10-14,765,23901.41196
09-10-14,780,23624.05506
09-10-14,795,23488.90112
09-10-14,810,23506.79122
09-10-14,825,23078.5471
09-10-14,840,22421.27159
09-10-14,855,21913.53401
09-10-14,870,22194.00143
09-10-14,885,22380.02797
09-10-14,900,22438.62728
09-10-14,915,21663.78575
09-10-14,930,21619.44491
09-10-14,945,21292.60015
09-10-14,960,20772.63585
09-10-14,975,21078.8986
09-10-14,990,21581.02354
09-10-14,1005,22024.95702
09-10-14,1020,21928.99682
09-10-14,1035,21758.53164
09-10-14,1050,21613.94585
09-10-14,1065,21148.50516
09-10-14,1080,20954.88815
09-10-14,1095,20562.8598
09-10-14,1110,20459.50904
09-10-14,1125,20165.9863
09-10-14,1140,19888.98501
09-10-14,1155,19564.7461
09-10-14,1170,19242.45936
09-10-14,1185,18650.95236
09-10-14,1200,17575.55031
09-10-14,1215,16645.8453
09-10-14,1230,16565.26317
09-10-14,1245,16427.42502
09-10-14,1260,16073.4078
09-10-14,1275,15986.77771
09-10-14,1290,15805.04654
09-10-14,1305,15627.42556
09-10-14,1320,15486.5079
10-10-14,-105,15514.2414
10-10-14,-90,15471.6376
10-10-14,-75,15009.38769
10-10-14,-60,14838.03373
10-10-14,-45,15073.43909
10-10-14,-30,15052.59074
10-10-14,-15,15235.07906
10-10-14,0,15189.18441
10-10-14,15,15019.54222
10-10-14,30,14951.97599
10-10-14,45,14735.09531
10-10-14,60,14864.15617
10-10-14,75,15040.37886
10-10-14,90,15156.61035
10-10-14,105,15182.48104
10-10-14,120,15157.57578
10-10-14,135,15148.36649
10-10-14,150,15304.74864
10-10-14,165,15546.8312
10-10-14,180,15729.16248
10-10-14,195,16396.94032
10-10-14,210,16726.6068
10-10-14,225,17237.02544
10-10-14,240,18408.33558
10-10-14,255,20931.68842
10-10-14,270,22758.11984
10-10-14,285,23800.79864
10-10-14,300,24340.39351
10-10-14,315,25050.39358
10-10-14,330,25360.54291
10-10-14,345,25769.13516
10-10-14,360,26159.09656
10-10-14,375,25594.09106
10-10-14,390,26139.48391
10-10-14,405,26699.59962
10-10-14,420,26615.42199
10-10-14,435,26656.4075
10-10-14,450,26350.66152
10-10-14,465,26228.95365
10-10-14,480,26267.52633
10-10-14,495,25623.99429
10-10-14,510,25620.80819
10-10-14,525,25386.29097
10-10-14,540,24819.84007
10-10-14,555,24597.66441
10-10-14,570,24372.89919
10-10-14,585,24611.77131
10-10-14,600,24965.47431
10-10-14,615,24961.07845
10-10-14,630,25052.25933
10-10-14,645,24928.48813
10-10-14,660,24990.24226
10-10-14,675,24768.25341
10-10-14,690,24167.20293
10-10-14,705,23536.95001
10-10-14,720,22134.10295
10-10-14,735,22072.88001
10-10-14,750,22314.65887
10-10-14,765,22281.70086
10-10-14,780,21982.2467
10-10-14,795,21864.65476
10-10-14,810,21432.70015
10-10-14,825,21493.16355
10-10-14,840,21323.68738
10-10-14,855,21081.76979
10-10-14,870,21142.84374
10-10-14,885,21095.57263
10-10-14,900,21101.19746
10-10-14,915,20560.78389
10-10-14,930,20346.39031
10-10-14,945,20072.22842
10-10-14,960,19809.27517
10-10-14,975,20132.77258
10-10-14,990,20456.26488
10-10-14,1005,20826.18645
10-10-14,1020,20892.27936
10-10-14,1035,20745.66723
10-10-14,1050,20680.65905
10-10-14,1065,20497.59153
10-10-14,1080,20136.43363
10-10-14,1095,19480.01579
10-10-14,1110,19150.36863
10-10-14,1125,18844.26037
10-10-14,1140,18435.83761
10-10-14,1155,18225.98135
10-10-14,1170,17455.65349
10-10-14,1185,16569.60129
10-10-14,1200,15368.85493
10-10-14,1215,14447.97158
10-10-14,1230,14363.61251
10-10-14,1245,14047.31128
10-10-14,1260,13937.5698
10-10-14,1275,13929.98627
10-10-14,1290,14084.17712
10-10-14,1305,14002.31102
10-10-14,1320,13982.10052
11-10-14,-105,13834.78809
11-10-14,-90,13686.34291
11-10-14,-75,13561.56596
11-10-14,-60,13063.44258
11-10-14,-45,12903.9059
11-10-14,-30,12984.94154
11-10-14,-15,12998.81532
11-10-14,0,13015.94198
11-10-14,15,12793.89985
11-10-14,30,12762.85972
11-10-14,45,12696.96114
11-10-14,60,12813.2534
11-10-14,75,12939.43939
11-10-14,90,12990.53403
11-10-14,105,12970.59602
11-10-14,120,13005.93258
11-10-14,135,12953.37763
11-10-14,150,13193.18036
11-10-14,165,13057.03675
11-10-14,180,13329.52609
11-10-14,195,13363.8985
11-10-14,210,13503.86007
11-10-14,225,13512.22224
11-10-14,240,13919.49262
11-10-14,255,14790.15152
11-10-14,270,15387.84419
11-10-14,285,15354.34948
11-10-14,300,15300.00282
11-10-14,315,15429.52316
11-10-14,330,15445.09648
11-10-14,345,15450.37149
11-10-14,360,15970.17121
11-10-14,375,15934.41628
